#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_cardenal_caro;Cardenal Caro;Cardenal Caro;Cardenal Caro;;Cardenal Caro;;;;;;;;;x
c_cardenal_caro_adj;Cardenal Carian;;Cardenal Carer;;;;;;;;;;;x
c_carhue;Carhue;Carhue;Carhue;;Carhue;;;;;;;;;x
c_carhue_adj;Carhuean;;carher;;;;;;;;;;;x
c_cariri;Cariri;Cariri;Cariri;;Cariri;;;;;;;;;x
c_cariri_adj;Caririan;;carirer;;;;;;;;;;;x
c_carlos_chagas;Carlos Chagas;Carlos Chagas;Carlos Chagas;;Carlos Chagas;;;;;;;;;x
c_carlos_chagas_adj;Carlos Chagasian;;Carlos Chagaser;;;;;;;;;;;x
c_carneirinho;Carneirinho;Carneirinho;Carneirinho;;Carneirinho;;;;;;;;;x
c_carneirinho_adj;Carneirinhian;;carneirinher;;;;;;;;;;;x
c_carolina;Carolina;Carolina;Carolina;;Carolina;;;;;;;;;x
c_carolina_adj;Carolinan;;caroliner;;;;;;;;;;;x
c_cascavel;Cascavel;Cascavel;Cascavel;;Cascavel;;;;;;;;;x
c_cascavel_adj;Cascavelian;;cascaveler;;;;;;;;;;;x
c_cassilandia;Cassilándia;Cassilándia;Cassilándia;;Cassilándia;;;;;;;;;x
c_cassilandia_adj;Cassilándian;;cassilánder;;;;;;;;;;;x
c_castelli;Castelli;Castelli;Castelli;;Castelli;;;;;;;;;x
c_castelli_adj;Castellian;;casteller;;;;;;;;;;;x
c_castilho;Castilho;Castilho;Castilho;;Castilho;;;;;;;;;x
c_castilho_adj;Castilhian;;castilher;;;;;;;;;;;x
c_catalao;Catalão;Catalão;Catalão;;Catalão;;;;;;;;;x
c_catalao_adj;Catalãian;;catalãer;;;;;;;;;;;x
c_catamarca;Catamarca;Catamarca;Catamarca;;Catamarca;;;;;;;;;x
c_catamarca_adj;Catamarcan;;catamarcer;;;;;;;;;;;x
c_catriel;Catriel;Catriel;Catriel;;Catriel;;;;;;;;;x
c_catriel_adj;Catrielian;;catrieler;;;;;;;;;;;x
c_catu;Catu;Catu;Catu;;Catu;;;;;;;;;x
c_catu_adj;Catian;;cater;;;;;;;;;;;x
c_cauquenes;Cauquenes;Cauquenes;Cauquenes;;Cauquenes;;;;;;;;;x
c_cauquenes_adj;Cauquenesian;;cauqueneser;;;;;;;;;;;x
c_caxias;Caxias;Caxias;Caxias;;Caxias;;;;;;;;;x
c_caxias_adj;Caxiasian;;caxiaser;;;;;;;;;;;x
c_caxias_do_sul;Caxias do Sul;Caxias do Sul;Caxias do Sul;;Caxias do Sul;;;;;;;;;x
c_caxias_do_sul_adj;Caxias do Sulian;;Caxias do Suler;;;;;;;;;;;x
c_caxiuna;Caxiuna;Caxiuna;Caxiuna;;Caxiuna;;;;;;;;;x
c_caxiuna_adj;Caxiunan;;caxiuner;;;;;;;;;;;x
c_caylloma;Caylloma;Caylloma;Caylloma;;Caylloma;;;;;;;;;x
c_caylloma_adj;Caylloman;;cayllomer;;;;;;;;;;;x
c_cercado;Cercado;Cercado;Cercado;;Cercado;;;;;;;;;x
c_cercado_adj;Cercadian;;cercader;;;;;;;;;;;x
c_cerejeiras;Cerejeiras;Cerejeiras;Cerejeiras;;Cerejeiras;;;;;;;;;x
c_cerejeiras_adj;Cerejeirasian;;cerejeiraser;;;;;;;;;;;x
c_cerro_largo;Cerro Largo;Cerro Largo;Cerro Largo;;Cerro Largo;;;;;;;;;x
c_cerro_largo_adj;Cerro Largian;;Cerro Larger;;;;;;;;;;;x
c_chacabuco;Chacabuco;Chacabuco;Chacabuco;;Chacabuco;;;;;;;;;x
c_chacabuco_adj;Chacabucian;;chacabucer;;;;;;;;;;;x
c_chachapoyas;Chachapoyas;Chachapoyas;Chachapoyas;;Chachapoyas;;;;;;;;;x
c_chachapoyas_adj;Chachapoyasian;;chachapoyaser;;;;;;;;;;;x
c_chaco;Chaco;Chaco;Chaco;;Chaco;;;;;;;;;x
c_chaco_adj;Chacian;;chacer;;;;;;;;;;;x
c_chanaral;Chañaral;Chañaral;Chañaral;;Chañaral;;;;;;;;;x
c_chanaral_adj;Chañaralian;;chañaraler;;;;;;;;;;;x
c_chapadinha;Chapadinha;Chapadinha;Chapadinha;;Chapadinha;;;;;;;;;x
c_chapadinha_adj;Chapadinhan;;chapadinher;;;;;;;;;;;x
c_chapare;Chapare;Chapare;Chapare;;Chapare;;;;;;;;;x
c_chapare_adj;Chaparean;;chaparer;;;;;;;;;;;x
c_chapeco;Chapecó;Chapecó;Chapecó;;Chapecó;;;;;;;;;x
c_chapeco_adj;Chapecóian;;chapecóer;;;;;;;;;;;x
c_chascomus;Chascomus;Chascomus;Chascomus;;Chascomus;;;;;;;;;x
c_chascomus_adj;Chascomusian;;chascomuser;;;;;;;;;;;x
c_chayanta;Chayanta;Chayanta;Chayanta;;Chayanta;;;;;;;;;x
c_chayanta_adj;Chayantan;;chayanter;;;;;;;;;;;x
c_chichas;Chichas;Chichas;Chichas;;Chichas;;;;;;;;;x
c_chichas_adj;Chichasian;;chichaser;;;;;;;;;;;x
c_chiclayo;Chiclayo;Chiclayo;Chiclayo;;Chiclayo;;;;;;;;;x
c_chiclayo_adj;Chiclaian;;chiclaer;;;;;;;;;;;x
c_chilecito;Chilecito;Chilecito;Chilecito;;Chilecito;;;;;;;;;x
c_chilecito_adj;Chilecitian;;chileciter;;;;;;;;;;;x
c_chiloe;Chiloé;Chiloé;Chiloé;;Chiloé;;;;;;;;;x
c_chiloe_adj;Chiloéian;;chiloéer;;;;;;;;;;;x
c_chimbote;Chimbote;Chimbote;Chimbote;;Chimbote;;;;;;;;;x
c_chimbote_adj;Chimbotean;;chimboter;;;;;;;;;;;x
c_chincha;Chincha;Chincha;Chincha;;Chincha;;;;;;;;;x
c_chincha_adj;Chinchan;;chincher;;;;;;;;;;;x
c_chiquitos;Chiquitos;Chiquitos;Chiquitos;;Chiquitos;;;;;;;;;x
c_chiquitos_adj;Chiquitosian;;chiquitoser;;;;;;;;;;;x
c_chivilcoy;Chivilcoy;Chivilcoy;Chivilcoy;;Chivilcoy;;;;;;;;;x
c_chivilcoy_adj;Chivilcoian;;chivilcoer;;;;;;;;;;;x
c_cholila;Cholila;Cholila;Cholila;;Cholila;;;;;;;;;x
c_cholila_adj;Cholilan;;choliler;;;;;;;;;;;x
c_chucuito;Chucuito;Chucuito;Chucuito;;Chucuito;;;;;;;;;x
c_chucuito_adj;Chucuitian;;chucuiter;;;;;;;;;;;x
c_chuy;Chuy;Chuy;Chuy;;Chuy;;;;;;;;;x
c_chuy_adj;Chuian;;chuer;;;;;;;;;;;x
c_cinti;Cinti;Cinti;Cinti;;Cinti;;;;;;;;;x
c_cinti_adj;Cintian;;cinter;;;;;;;;;;;x
c_cisnes;Cisnes;Cisnes;Cisnes;;Cisnes;;;;;;;;;x
c_cisnes_adj;Cisnesian;;cisneser;;;;;;;;;;;x
c_coari;Coarí;Coarí;Coarí;;Coarí;;;;;;;;;x
c_coari_adj;Coaríian;;coaríer;;;;;;;;;;;x
c_cocal;Cocal;Cocal;Cocal;;Cocal;;;;;;;;;x
c_cocal_adj;Cocalian;;cocaler;;;;;;;;;;;x
c_cochabamba;Cochabamba;Cochabamba;Cochabamba;;Cochabamba;;;;;;;;;x
c_cochabamba_adj;Cochabamban;;cochabamber;;;;;;;;;;;x
c_cochrane;Cochrane;Cochrane;Cochrane;;Cochrane;;;;;;;;;x
c_cochrane_adj;Cochranean;;cochraner;;;;;;;;;;;x
c_codajas;Codájas;Codájas;Codájas;;Codájas;;;;;;;;;x
c_codajas_adj;Codájasian;;codájaser;;;;;;;;;;;x
c_codo;Codó;Codó;Codó;;Codó;;;;;;;;;x
c_codo_adj;Codóian;;codóer;;;;;;;;;;;x
c_colatina;Colatina;Colatina;Colatina;;Colatina;;;;;;;;;x
c_colatina_adj;Colatinan;;colatiner;;;;;;;;;;;x
c_colchagua;Colchagua;Colchagua;Colchagua;;Colchagua;;;;;;;;;x
c_colchagua_adj;Colchaguan;;colchager;;;;;;;;;;;x
c_colon;Colon;Colon;Colon;;Colon;;;;;;;;;x
c_colon_adj;Colonian;;coloner;;;;;;;;;;;x
c_colonia;Colonia;Colonia;Colonia;;Colonia;;;;;;;;;x
c_colonia_adj;Colonian;;coloner;;;;;;;;;;;x
c_colorado;Colorado;Colorado;Colorado;;Colorado;;;;;;;;;x
c_colorado_adj;Coloradian;;colorader;;;;;;;;;;;x
c_colorado_2;Colorado;Colorado;Colorado;;Colorado;;;;;;;;;x
c_colorado_2_adj;Coloradian;;colorader;;;;;;;;;;;x
c_comico;Comicó;Comicó;Comicó;;Comicó;;;;;;;;;x
c_comico_adj;Comicóian;;comicóer;;;;;;;;;;;x
c_comodoro;Comodoro;Comodoro;Comodoro;;Comodoro;;;;;;;;;x
c_comodoro_adj;Comodorian;;comodorer;;;;;;;;;;;x
c_comodoro_2;Comodoro;Comodoro;Comodoro;;Comodoro;;;;;;;;;x
c_comodoro_2_adj;Comodorian;;comodorer;;;;;;;;;;;x
c_conceicao_das_alagoas;Conceição das Alagoas;Conceição das Alagoas;Conceição das Alagoas;;Conceição das Alagoas;;;;;;;;;x
c_conceicao_das_alagoas_adj;Conceição das Alagoasian;;Conceição das Alagoaser;;;;;;;;;;;x
c_conceicao_do_mato_dentro;Conceição do Mato Dentro;Conceição do Mato Dentro;Conceição do Mato Dentro;;Conceição do Mato Dentro;;;;;;;;;x
c_conceicao_do_mato_dentro_adj;Conceição do Mato Dentrian;;Conceição do Mato Dentrer;;;;;;;;;;;x
c_concepcion;Concepción;Concepción;Concepción;;Concepción;;;;;;;;;x
c_concepcion_adj;Concepciónian;;concepcióner;;;;;;;;;;;x
c_concepcion_2;Concepcion;Concepcion;Concepcion;;Concepcion;;;;;;;;;x
c_concepcion_2_adj;Concepcionian;;concepcioner;;;;;;;;;;;x
c_concepcion_3;Concepcion;Concepcion;Concepcion;;Concepcion;;;;;;;;;x
c_concepcion_3_adj;Concepcionian;;concepcioner;;;;;;;;;;;x
c_concordia;Concórdia;Concórdia;Concórdia;;Concórdia;;;;;;;;;x
c_concordia_adj;Concórdian;;concórder;;;;;;;;;;;x
c_concordia_2;Concordia;Concordia;Concordia;;Concordia;;;;;;;;;x
c_concordia_2_adj;Concordian;;concorder;;;;;;;;;;;x
c_condesuyos;Condesuyos;Condesuyos;Condesuyos;;Condesuyos;;;;;;;;;x
c_condesuyos_adj;Condesuyosian;;condesuyoser;;;;;;;;;;;x
c_confresa;Confresa;Confresa;Confresa;;Confresa;;;;;;;;;x
c_confresa_adj;Confresan;;confreser;;;;;;;;;;;x
c_congonhas_do_norte;Congonhas do Norte;Congonhas do Norte;Congonhas do Norte;;Congonhas do Norte;;;;;;;;;x
c_congonhas_do_norte_adj;Congonhas do Nortean;;Congonhas do Norter;;;;;;;;;;;x
c_conselheiro_lafaiete;Conselheiro Lafaiete;Conselheiro Lafaiete;Conselheiro Lafaiete;;Conselheiro Lafaiete;;;;;;;;;x
c_conselheiro_lafaiete_adj;Conselheiro Lafaietean;;Conselheiro Lafaieter;;;;;;;;;;;x
c_conselheiro_pena;Conselheiro Pena;Conselheiro Pena;Conselheiro Pena;;Conselheiro Pena;;;;;;;;;x
c_conselheiro_pena_adj;Conselheiro Penan;;Conselheiro Pener;;;;;;;;;;;x
c_constitucion;Constitución;Constitución;Constitución;;Constitución;;;;;;;;;x
c_constitucion_adj;Constituciónian;;constitucióner;;;;;;;;;;;x
c_convencion;Convención;Convención;Convención;;Convención;;;;;;;;;x
c_convencion_adj;Convenciónian;;convencióner;;;;;;;;;;;x
c_copiapo;Copiapó;Copiapó;Copiapó;;Copiapó;;;;;;;;;x
c_copiapo_adj;Copiapóian;;copiapóer;;;;;;;;;;;x
c_copixaba;Copixaba;Copixaba;Copixaba;;Copixaba;;;;;;;;;x
c_copixaba_adj;Copixaban;;copixaber;;;;;;;;;;;x
c_coquimbo;Coquimbo;Coquimbo;Coquimbo;;Coquimbo;;;;;;;;;x
c_coquimbo_adj;Coquimbian;;coquimber;;;;;;;;;;;x
c_cordillera;Cordillera;Cordillera;Cordillera;;Cordillera;;;;;;;;;x
c_cordillera_adj;Cordilleran;;cordillerer;;;;;;;;;;;x
c_coronel_portillo;Coronel Portillo;Coronel Portillo;Coronel Portillo;;Coronel Portillo;;;;;;;;;x
c_coronel_portillo_adj;Coronel Portillian;;Coronel Portiller;;;;;;;;;;;x
c_corpen_aike;Corpen Aike;Corpen Aike;Corpen Aike;;Corpen Aike;;;;;;;;;x
c_corpen_aike_adj;Corpen Aikean;;Corpen Aiker;;;;;;;;;;;x
c_corrientes;Corrientes;Corrientes;Corrientes;;Corrientes;;;;;;;;;x
c_corrientes_adj;Corrientesian;;corrienteser;;;;;;;;;;;x
c_corumba;Corumbá;Corumbá;Corumbá;;Corumbá;;;;;;;;;x
c_corumba_adj;Corumbáian;;corumbáer;;;;;;;;;;;x
c_costa_de_oro;Costa de Oro;Costa de Oro;Costa de Oro;;Costa de Oro;;;;;;;;;x
c_costa_de_oro_adj;Costa de Orian;;Costa de Orer;;;;;;;;;;;x
c_costa_marques;Costa Marques;Costa Marques;Costa Marques;;Costa Marques;;;;;;;;;x
c_costa_marques_adj;Costa Marquesian;;Costa Marqueser;;;;;;;;;;;x
c_cotegipe;Cotegipe;Cotegipe;Cotegipe;;Cotegipe;;;;;;;;;x
c_cotegipe_adj;Cotegipean;;cotegiper;;;;;;;;;;;x
c_cotopaxi;Cotopaxi;Cotopaxi;Cotopaxi;;Cotopaxi;;;;;;;;;x
c_cotopaxi_adj;Cotopaxian;;cotopaxer;;;;;;;;;;;x
c_coxim;Coxim;Coxim;Coxim;;Coxim;;;;;;;;;x
c_coxim_adj;Coximian;;coximer;;;;;;;;;;;x
c_coyhaique;Coyhaique;Coyhaique;Coyhaique;;Coyhaique;;;;;;;;;x
c_coyhaique_adj;Coyhaiquean;;coyhaiqer;;;;;;;;;;;x
c_crateus;Crateús;Crateús;Crateús;;Crateús;;;;;;;;;x
c_crateus_adj;Crateúsian;;crateúser;;;;;;;;;;;x
c_criciuma;Criciúma;Criciúma;Criciúma;;Criciúma;;;;;;;;;x
c_criciuma_adj;Criciúman;;criciúmer;;;;;;;;;;;x
c_cruz_alta;Cruz Alta;Cruz Alta;Cruz Alta;;Cruz Alta;;;;;;;;;x
c_cruz_alta_adj;Cruz Altan;;Cruz Alter;;;;;;;;;;;x
c_cruzeiro;Cruzeiro;Cruzeiro;Cruzeiro;;Cruzeiro;;;;;;;;;x
c_cruzeiro_adj;Cruzeirian;;cruzeirer;;;;;;;;;;;x
c_cuchillo_co;Cuchillo-co;Cuchillo-co;Cuchillo-co;;Cuchillo-co;;;;;;;;;x
c_cuchillo_co_adj;Cuchillo-cian;;cuchillo-cer;;;;;;;;;;;x
c_cuiaba;Cuiabá;Cuiabá;Cuiabá;;Cuiabá;;;;;;;;;x
c_cuiaba_adj;Cuiabáian;;cuiabáer;;;;;;;;;;;x
c_cumaru_do_norte;Cumaru do Norte;Cumaru do Norte;Cumaru do Norte;;Cumaru do Norte;;;;;;;;;x
c_cumaru_do_norte_adj;Cumaru do Nortean;;Cumaru do Norter;;;;;;;;;;;x
c_curaca;Curaçá;Curaçá;Curaçá;;Curaçá;;;;;;;;;x
c_curaca_adj;Curaçáian;;curaçáer;;;;;;;;;;;x
c_curico;Curicó;Curicó;Curicó;;Curicó;;;;;;;;;x
c_curico_adj;Curicóian;;curicóer;;;;;;;;;;;x
c_curimatau;Curimataú;Curimataú;Curimataú;;Curimataú;;;;;;;;;x
c_curimatau_adj;Curimataúian;;curimataúer;;;;;;;;;;;x
c_curitiba;Curitiba;Curitiba;Curitiba;;Curitiba;;;;;;;;;x
c_curitiba_adj;Curitiban;;curitiber;;;;;;;;;;;x
c_curu;Curu;Curu;Curu;;Curu;;;;;;;;;x
c_curu_adj;Curian;;curer;;;;;;;;;;;x
c_curvelo;Curvelo;Curvelo;Curvelo;;Curvelo;;;;;;;;;x
c_curvelo_adj;Curvelian;;curveler;;;;;;;;;;;x
c_cuzco;Cuzco;Cuzco;Cuzco;;Cuzco;;;;;;;;;x
c_cuzco_adj;Cuzcian;;cuzcer;;;;;;;;;;;x
c_deseado;Deseado;Deseado;Deseado;;Deseado;;;;;;;;;x
c_deseado_adj;Deseadian;;deseader;;;;;;;;;;;x
c_diamantina;Diamantina;Diamantina;Diamantina;;Diamantina;;;;;;;;;x
c_diamantina_adj;Diamantinian;;diamantiner;;;;;;;;;;;x
c_diamantino;Diamantino;Diamantino;Diamantino;;Diamantino;;;;;;;;;x
c_diamantino_adj;Diamantinian;;diamantiner;;;;;;;;;;;x
c_dianopolis;Dianopólis;Dianopólis;Dianopólis;;Dianopólis;;;;;;;;;x
c_dianopolis_adj;Dianopólisian;;dianopóliser;;;;;;;;;;;x
c_diguillin;Diguillín;Diguillín;Diguillín;;Diguillín;;;;;;;;;x
c_diguillin_adj;Diguillínian;;diguillíner;;;;;;;;;;;x
c_diorama;Diorama;Diorama;Diorama;;Diorama;;;;;;;;;x
c_diorama_adj;Dioraman;;dioramer;;;;;;;;;;;x
c_divinopolis;Divinopolis;Divinopolis;Divinopolis;;Divinopolis;;;;;;;;;x
c_divinopolis_adj;Divinopolisian;;divinopoliser;;;;;;;;;;;x
c_dolores;Dolores;Dolores;Dolores;;Dolores;;;;;;;;;x
c_dolores_adj;Doloresian;;doloreser;;;;;;;;;;;x
c_dorrego;Dorrego;Dorrego;Dorrego;;Dorrego;;;;;;;;;x
c_dorrego_adj;Dorregian;;dorreger;;;;;;;;;;;x
c_dourados;Dourados;Dourados;Dourados;;Dourados;;;;;;;;;x
c_dourados_adj;Douradosian;;douradoser;;;;;;;;;;;x
c_dracena;Dracena;Dracena;Dracena;;Dracena;;;;;;;;;x
c_dracena_adj;Dracenan;;dracener;;;;;;;;;;;x
c_dupuy;Dupuy;Dupuy;Dupuy;;Dupuy;;;;;;;;;x
c_dupuy_adj;Dupuian;;dupuer;;;;;;;;;;;x
c_durazno;Durazno;Durazno;Durazno;;Durazno;;;;;;;;;x
c_durazno_adj;Duraznian;;durazner;;;;;;;;;;;x
c_ecoporanga;Ecoporanga;Ecoporanga;Ecoporanga;;Ecoporanga;;;;;;;;;x
c_ecoporanga_adj;Ecoporangan;;ecoporanger;;;;;;;;;;;x
c_el_calafate;El Calafate;El Calafate;El Calafate;;El Calafate;;;;;;;;;x
c_el_calafate_adj;El Calafatean;;El Calafater;;;;;;;;;;;x
c_el_imperio;El Imperio;El Imperio;El Imperio;;El Imperio;;;;;;;;;x
c_el_imperio_adj;El Imperian;;El Imperer;;;;;;;;;;;x
c_el_loa;El Loa;El Loa;El Loa;;El Loa;;;;;;;;;x
c_el_loa_adj;El Loan;;El Ler;;;;;;;;;;;x
c_el_oro;El Oro;El Oro;El Oro;;El Oro;;;;;;;;;x
c_el_oro_adj;El Orian;;El Orer;;;;;;;;;;;x
c_el_sombrero;El Sombrero;El Sombrero;El Sombrero;;El Sombrero;;;;;;;;;x
c_el_sombrero_adj;El Sombrerian;;El Sombrerer;;;;;;;;;;;x
c_eldorado_dos_carajas;Eldorado dos Carajás;Eldorado dos Carajás;Eldorado dos Carajás;;Eldorado dos Carajás;;;;;;;;;x
c_eldorado_dos_carajas_adj;Eldorado dos Carajásian;;Eldorado dos Carajáser;;;;;;;;;;;x
c_erechim;Erechim;Erechim;Erechim;;Erechim;;;;;;;;;x
c_erechim_adj;Erechimian;;erechimer;;;;;;;;;;;x
c_esmeraldas;Esmeraldas;Esmeraldas;Esmeraldas;;Esmeraldas;;;;;;;;;x
c_esmeraldas_adj;Esmeraldasian;;esmeraldaser;;;;;;;;;;;x
c_espigao_doeste;Espigão D'oeste;Espigão D'oeste;Espigão D'oeste;;Espigão D'oeste;;;;;;;;;x
c_espigao_doeste_adj;Espigão D'oestean;;Espigão D'oester;;;;;;;;;;;x
c_espinhaco;Espinhaço;Espinhaço;Espinhaço;;Espinhaço;;;;;;;;;x
c_espinhaco_adj;Espinhaçian;;espinhaçer;;;;;;;;;;;x
c_esplanada;Esplanada;Esplanada;Esplanada;;Esplanada;;;;;;;;;x
c_esplanada_adj;Esplanadan;;esplanader;;;;;;;;;;;x
c_esquel;Esquel;Esquel;Esquel;;Esquel;;;;;;;;;x
c_esquel_adj;Esquelian;;esqueler;;;;;;;;;;;x
c_este;Este;Este;Este;;Este;;;;;;;;;x
c_este_adj;Estean;;ester;;;;;;;;;;;x
c_estreito;Estreito;Estreito;Estreito;;Estreito;;;;;;;;;x
c_estreito_adj;Estreitian;;estreiter;;;;;;;;;;;x
c_eunapolis;Eunápolis;;;;;;;;;;;;x
c_eunapolis_adj;Eunapolitan;;;;;;;;;;;;x
c_facundo;Facundo;Facundo;Facundo;;Facundo;;;;;;;;;x
c_facundo_adj;Facundian;;facunder;;;;;;;;;;;x
c_federacion;Federacion;Federacion;Federacion;;Federacion;;;;;;;;;x
c_federacion_adj;Federacionian;;federacioner;;;;;;;;;;;x
c_feira_de_santana;Feira de Santana;;;;;;;;;;;;x
c_feira_de_santana_adj;Feirense;;;;;;;;;;;;x
c_fernando_de_noronha;Fernando de Noronha;Fernando de Noronha;Fernando de Noronha;;Fernando de Noronha;;;;;;;;;x
c_fernando_de_noronha_adj;Fernando de Noronhan;;Fernando de Noronher;;;;;;;;;;;x
c_fernandopolis;Fernandópolis;Fernandópolis;Fernandópolis;;Fernandópolis;;;;;;;;;x
c_fernandopolis_adj;Fernandópolisian;;fernandópoliser;;;;;;;;;;;x
c_fitz_roy;Fitz Roy;Fitz Roy;Fitz Roy;;Fitz Roy;;;;;;;;;x
c_fitz_roy_adj;Fitz Roian;;Fitz Roer;;;;;;;;;;;x
c_florianopolis;Florianópolis;Florianópolis;Florianópolis;;Florianópolis;;;;;;;;;x
c_florianopolis_adj;Florianópolisian;;florianópoliser;;;;;;;;;;;x
c_florida;Florida;Florida;Florida;;Florida;;;;;;;;;x
c_florida_adj;Floridan;;florider;;;;;;;;;;;x
c_florida_2;Florida;Florida;Florida;;Florida;;;;;;;;;x
c_florida_2_adj;Floridan;;florider;;;;;;;;;;;x
c_formosa;Formosa;Formosa;Formosa;;Formosa;;;;;;;;;x
c_formosa_adj;Formosan;;formoser;;;;;;;;;;;x
c_formoso;Formoso;Formoso;Formoso;;Formoso;;;;;;;;;x
c_formoso_adj;Formosian;;formoser;;;;;;;;;;;x
c_formoso_2;Formoso;Formoso;Formoso;;Formoso;;;;;;;;;x
c_formoso_2_adj;Formosian;;formoser;;;;;;;;;;;x
c_fortaleza;Fortaleza;Fortaleza;Fortaleza;;Fortaleza;;;;;;;;;x
c_fortaleza_adj;Fortalezan;;fortalezer;;;;;;;;;;;x
c_fortuna;Fortuna;Fortuna;Fortuna;;Fortuna;;;;;;;;;x
c_fortuna_adj;Fortunan;;fortuner;;;;;;;;;;;x
c_foz_do_iguacu;Foz do Iguaçu;Foz do Iguaçu;Foz do Iguaçu;;Foz do Iguaçu;;;;;;;;;x
c_foz_do_iguacu_adj;Foz do Iguaçian;;Foz do Iguaçer;;;;;;;;;;;x
c_franca;Franca;Franca;Franca;;Franca;;;;;;;;;x
c_franca_adj;Francan;;francer;;;;;;;;;;;x
c_francisco_beltrao;Francisco Beltrão;Francisco Beltrão;Francisco Beltrão;;Francisco Beltrão;;;;;;;;;x
c_francisco_beltrao_adj;Francisco Beltrãian;;Francisco Beltrãer;;;;;;;;;;;x
c_francisco_dumont;Francisco Dumont;Francisco Dumont;Francisco Dumont;;Francisco Dumont;;;;;;;;;x
c_francisco_dumont_adj;Francisco Dumontian;;Francisco Dumonter;;;;;;;;;;;x
c_frederico_westphalen;Frederico Westphalen;Frederico Westphalen;Frederico Westphalen;;Frederico Westphalen;;;;;;;;;x
c_frederico_westphalen_adj;Frederico Westphalenian;;Frederico Westphalener;;;;;;;;;;;x
c_frutal;Frutal;Frutal;Frutal;;Frutal;;;;;;;;;x
c_frutal_adj;Frutalian;;frutaler;;;;;;;;;;;x
c_gan_gan;Gan Gan;Gan Gan;Gan Gan;;Gan Gan;;;;;;;;;x
c_gan_gan_adj;Gan Ganian;;Gan Ganer;;;;;;;;;;;x
c_garanhuns;Garanhuns;Garanhuns;Garanhuns;;Garanhuns;;;;;;;;;x
c_garanhuns_adj;Garanhunsian;;garanhunser;;;;;;;;;;;x
c_garay;Garay;Garay;Garay;;Garay;;;;;;;;;x
c_garay_adj;Garaian;;garaer;;;;;;;;;;;x
c_gaviao;Gavião;Gavião;Gavião;;Gavião;;;;;;;;;x
c_gaviao_adj;Gaviãian;;gaviãer;;;;;;;;;;;x
c_general_lopez;General López;General López;General López;;General López;;;;;;;;;x
c_general_lopez_adj;General Lópezian;;General Lópezer;;;;;;;;;;;x
c_general_roca;General Roca;General Roca;General Roca;;General Roca;;;;;;;;;x
c_general_roca_adj;General Rocan;;General Rocer;;;;;;;;;;;x
c_gesell;Gesell;Gesell;Gesell;;Gesell;;;;;;;;;x
c_gesell_adj;Gesellian;;geseller;;;;;;;;;;;x
c_goiania;Goiania;Goiania;Goiania;;Goiania;;;;;;;;;x
c_goiania_adj;Goianian;;goianer;;;;;;;;;;;x
c_governador_valadares;Governador Valadares;Governador Valadares;Governador Valadares;;Governador Valadares;;;;;;;;;x
c_governador_valadares_adj;Governador Valadaresian;;Governador Valadareser;;;;;;;;;;;x
c_goya;Goya;Goya;Goya;;Goya;;;;;;;;;x
c_goya_adj;Goyan;;goer;;;;;;;;;;;x
c_grajau;Grajaú;Grajaú;Grajaú;;Grajaú;;;;;;;;;x
c_grajau_adj;Grajaúian;;grajaúer;;;;;;;;;;;x
c_gramado;Gramado;Gramado;Gramado;;Gramado;;;;;;;;;x
c_gramado_adj;Gramadian;;gramader;;;;;;;;;;;x
c_grao_mogol;Grão Mogol;Grão Mogol;Grão Mogol;;Grão Mogol;;;;;;;;;x
c_grao_mogol_adj;Grão Mogolian;;Grão Mogoler;;;;;;;;;;;x
c_gregores;Gregores;Gregores;Gregores;;Gregores;;;;;;;;;x
c_gregores_adj;Gregoresian;;gregoreser;;;;;;;;;;;x
c_guaiba;Guaíba;Guaíba;Guaíba;;Guaíba;;;;;;;;;x
c_guaiba_adj;Guaíban;;guaíber;;;;;;;;;;;x
c_guaira;Guaíra;Guaíra;Guaíra;;Guaíra;;;;;;;;;x
c_guaira_adj;Guaíran;;guaírer;;;;;;;;;;;x
c_guaitecas;Guaitecas;Guaitecas;Guaitecas;;Guaitecas;;;;;;;;;x
c_guaitecas_adj;Guaitecasian;;guaitecaser;;;;;;;;;;;x
c_gualeguay;Gualeguay;Gualeguay;Gualeguay;;Gualeguay;;;;;;;;;x
c_gualeguay_adj;Gualeguaian;;gualeguaer;;;;;;;;;;;x
c_guanambi;Guanambi;Guanambi;Guanambi;;Guanambi;;;;;;;;;x
c_guanambi_adj;Guanambian;;guanamber;;;;;;;;;;;x
c_guarai;Guaraí;Guaraí;Guaraí;;Guaraí;;;;;;;;;x
c_guarai_adj;Guaraíian;;guaraíer;;;;;;;;;;;x
c_guarani;Guarani;Guarani;Guarani;;Guarani;;;;;;;;;x
c_guarani_adj;Guaranian;;guaraner;;;;;;;;;;;x
c_guarapari;Guarapari;Guarapari;Guarapari;;Guarapari;;;;;;;;;x
c_guarapari_adj;Guaraparian;;guaraparer;;;;;;;;;;;x
c_guarapuava;Guarapuava;Guarapuava;Guarapuava;;Guarapuava;;;;;;;;;x
c_guarapuava_adj;Guarapuavan;;guarapuaver;;;;;;;;;;;x
c_guarayos;Guarayos;Guarayos;Guarayos;;Guarayos;;;;;;;;;x
c_guarayos_adj;Guarayosian;;guarayoser;;;;;;;;;;;x
