#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
b_cauquenes;Cauquenes;Cauquenes;Cauquenes;;Cauquenes;;;;;;;;;x
b_cauquenes_adj;Cauquenesian;;cauqueneser;;;;;;;;;;;x
b_causalidade;Causalidade;Causalidade;Causalidade;;Causalidade;;;;;;;;;x
b_causalidade_adj;Causalidadean;;causalidader;;;;;;;;;;;x
b_cavaleiros;Cavaleiros;Cavaleiros;Cavaleiros;;Cavaleiros;;;;;;;;;x
b_cavaleiros_adj;Cavaleirosian;;cavaleiroser;;;;;;;;;;;x
b_cavaru;Cavaru;Cavaru;Cavaru;;Cavaru;;;;;;;;;x
b_cavaru_adj;Cavarian;;cavarer;;;;;;;;;;;x
b_cavaru_2;Cavaru;Cavaru;Cavaru;;Cavaru;;;;;;;;;x
b_cavaru_2_adj;Cavarian;;cavarer;;;;;;;;;;;x
b_cavera;Caverá;Caverá;Caverá;;Caverá;;;;;;;;;x
b_cavera_adj;Caveráian;;caveráer;;;;;;;;;;;x
b_caviano;Caviano;Caviano;Caviano;;Caviano;;;;;;;;;x
b_caviano_adj;Cavianian;;cavianer;;;;;;;;;;;x
b_cavilolen;Cavilolén;Cavilolén;Cavilolén;;Cavilolén;;;;;;;;;x
b_cavilolen_adj;Cavilolénian;;caviloléner;;;;;;;;;;;x
b_caxias;Caxias;Caxias;Caxias;;Caxias;;;;;;;;;x
b_caxias_adj;Caxiasian;;caxiaser;;;;;;;;;;;x
b_cayambe;Cayambe;Cayambe;Cayambe;;Cayambe;;;;;;;;;x
b_cayambe_adj;Cayambean;;cayamber;;;;;;;;;;;x
b_cayarani;Cayarani;Cayarani;Cayarani;;Cayarani;;;;;;;;;x
b_cayarani_adj;Cayaranian;;cayaraner;;;;;;;;;;;x
b_cayasta;Cayasta;Cayasta;Cayasta;;Cayasta;;;;;;;;;x
b_cayasta_adj;Cayastan;;cayaster;;;;;;;;;;;x
b_cayasta_2;Cayastá;Cayastá;Cayastá;;Cayastá;;;;;;;;;x
b_cayasta_2_adj;Cayastáian;;cayastáer;;;;;;;;;;;x
b_cayllama;Cayllama;Cayllama;Cayllama;;Cayllama;;;;;;;;;x
b_cayllama_adj;Cayllaman;;cayllamer;;;;;;;;;;;x
b_cayma;Cayma;Cayma;Cayma;;Cayma;;;;;;;;;x
b_cayma_adj;Cayman;;caymer;;;;;;;;;;;x
b_caynarachi;Caynarachi;Caynarachi;Caynarachi;;Caynarachi;;;;;;;;;x
b_caynarachi_adj;Caynarachian;;caynaracher;;;;;;;;;;;x
b_cazadores;Cazadores;Cazadores;Cazadores;;Cazadores;;;;;;;;;x
b_cazadores_adj;Cazadoresian;;cazadoreser;;;;;;;;;;;x
b_ceara_mirim;Ceará-Mirim;Ceará-Mirim;Ceará-Mirim;;Ceará-Mirim;;;;;;;;;x
b_ceara_mirim_adj;Ceará-Mirimian;;ceará-mirimer;;;;;;;;;;;x
b_cebollati;Cebollatí;Cebollatí;Cebollatí;;Cebollatí;;;;;;;;;x
b_cebollati_adj;Cebollatíian;;cebollatíer;;;;;;;;;;;x
b_ceci;Ceci;Ceci;Ceci;;Ceci;;;;;;;;;x
b_ceci_adj;Cecian;;cecer;;;;;;;;;;;x
b_cedral;Cedral;Cedral;Cedral;;Cedral;;;;;;;;;x
b_cedral_adj;Cedralian;;cedraler;;;;;;;;;;;x
b_cedrales;Cedrales;Cedrales;Cedrales;;Cedrales;;;;;;;;;x
b_cedrales_adj;Cedralesian;;cedraleser;;;;;;;;;;;x
b_cedro;Cedro;Cedro;Cedro;;Cedro;;;;;;;;;x
b_cedro_adj;Cedrian;;cedrer;;;;;;;;;;;x
b_cedro_2;Cedro;Cedro;Cedro;;Cedro;;;;;;;;;x
b_cedro_2_adj;Cedrian;;cedrer;;;;;;;;;;;x
b_cedro_3;Cedro;Cedro;Cedro;;Cedro;;;;;;;;;x
b_cedro_3_adj;Cedrian;;cedrer;;;;;;;;;;;x
b_cehab;Cehab;Cehab;Cehab;;Cehab;;;;;;;;;x
b_cehab_adj;Cehabian;;cehaber;;;;;;;;;;;x
b_ceibas;Ceibas;Ceibas;Ceibas;;Ceibas;;;;;;;;;x
b_ceibas_adj;Ceibasian;;ceibaser;;;;;;;;;;;x
b_ceilandia;Ceilandia;Ceilandia;Ceilandia;;Ceilandia;;;;;;;;;x
b_ceilandia_adj;Ceilandian;;ceilander;;;;;;;;;;;x
b_celar_andrade;Celar Andrade;Celar Andrade;Celar Andrade;;Celar Andrade;;;;;;;;;x
b_celar_andrade_adj;Celar Andradean;;Celar Andrader;;;;;;;;;;;x
b_celendin;Celendín;Celendín;Celendín;;Celendín;;;;;;;;;x
b_celendin_adj;Celendínian;;celendíner;;;;;;;;;;;x
b_celso_ramos;Celso Ramos;Celso Ramos;Celso Ramos;;Celso Ramos;;;;;;;;;x
b_celso_ramos_adj;Celso Ramosian;;Celso Ramoser;;;;;;;;;;;x
b_centenario;Centenário;Centenário;Centenário;;Centenário;;;;;;;;;x
b_centenario_adj;Centenárian;;centenárer;;;;;;;;;;;x
b_centenario_2;Centenario;Centenario;Centenario;;Centenario;;;;;;;;;x
b_centenario_2_adj;Centenarian;;centenarer;;;;;;;;;;;x
b_centenario_3;Centenario;Centenario;Centenario;;Centenario;;;;;;;;;x
b_centenario_3_adj;Centenarian;;centenarer;;;;;;;;;;;x
b_centenario_4;Centenario;Centenario;Centenario;;Centenario;;;;;;;;;x
b_centenario_4_adj;Centenarian;;centenarer;;;;;;;;;;;x
b_centenario_5;Centenário;Centenário;Centenário;;Centenário;;;;;;;;;x
b_centenario_5_adj;Centenárian;;centenárer;;;;;;;;;;;x
b_centinela;Centinela;Centinela;Centinela;;Centinela;;;;;;;;;x
b_centinela_adj;Centinelan;;centineler;;;;;;;;;;;x
b_centralina;Centralina;Centralina;Centralina;;Centralina;;;;;;;;;x
b_centralina_adj;Centralinan;;centraliner;;;;;;;;;;;x
b_centro;Centro;Centro;Centro;;Centro;;;;;;;;;x
b_centro_adj;Centrian;;centrer;;;;;;;;;;;x
b_centro_cerro_azul;Centro Cerro Azul;;;;;;;;;;;;;;x
b_centro_cerro_azul_adj;Centrocerroazulense;;;;;;;;;;;;;;x
b_centrochatuba;Centrochatuba;Centrochatuba;Centrochatuba;;Centrochatuba;;;;;;;;;x
b_centrochatuba_adj;Centrochatuban;;centrochatuber;;;;;;;;;;;x
b_ceollar;Ceollar;Ceollar;Ceollar;;Ceollar;;;;;;;;;x
b_ceollar_adj;Ceollarian;;ceollarer;;;;;;;;;;;x
b_cerqueira_cesar;Cerqueira Cesar;;;;;;;;;;;x
b_cerqueira_cesar_adj;Cerqueiran Cesarian;;;;;;;;;;;x
b_cerejeiras;Cerejeiras;Cerejeiras;Cerejeiras;;Cerejeiras;;;;;;;;;x
b_cerejeiras_adj;Cerejeirasian;;cerejeiraser;;;;;;;;;;;x
b_ceres;Ceres;Ceres;Ceres;;Ceres;;;;;;;;;x
b_ceres_adj;Ceresian;;cereser;;;;;;;;;;;x
b_cerimonia_dois_amores;Cerimonia Dois Amores;Cerimonia Dois Amores;Cerimonia Dois Amores;;Cerimonia Dois Amores;;;;;;;;;x
b_cerimonia_dois_amores_adj;Cerimonia Dois Amoresian;;Cerimonia Dois Amoreser;;;;;;;;;;;x
b_cerradao;Cerradão;Cerradão;Cerradão;;Cerradão;;;;;;;;;x
b_cerradao_adj;Cerradãian;;cerradãer;;;;;;;;;;;x
b_cerri;Cerri;Cerri;Cerri;;Cerri;;;;;;;;;x
b_cerri_adj;Cerrian;;cerrer;;;;;;;;;;;x
b_cerrito_do_ouro;Cerrito do Ouro;Cerrito do Ouro;Cerrito do Ouro;;Cerrito do Ouro;;;;;;;;;x
b_cerrito_do_ouro_adj;Cerrito do Ourian;;Cerrito do Ourer;;;;;;;;;;;x
b_cerritos_bayos;Cerritos Bayos;Cerritos Bayos;Cerritos Bayos;;Cerritos Bayos;;;;;;;;;x
b_cerritos_bayos_adj;Cerritos Bayosian;;Cerritos Bayoser;;;;;;;;;;;x
b_cerro;Cerro;Cerro;Cerro;;Cerro;;;;;;;;;x
b_cerro_adj;Cerrian;;cerrer;;;;;;;;;;;x
b_cerro_abanico;Cerro Abanico;Cerro Abanico;Cerro Abanico;;Cerro Abanico;;;;;;;;;x
b_cerro_abanico_adj;Cerro Abanician;;Cerro Abanicer;;;;;;;;;;;x
b_cerro_anexo;Cerro Anexo;Cerro Anexo;Cerro Anexo;;Cerro Anexo;;;;;;;;;x
b_cerro_anexo_adj;Cerro Anexian;;Cerro Anexer;;;;;;;;;;;x
b_cerro_castillo;Cerro Castillo;Cerro Castillo;Cerro Castillo;;Cerro Castillo;;;;;;;;;x
b_cerro_castillo_adj;Cerro Castillian;;Cerro Castiller;;;;;;;;;;;x
b_cerro_chato;Cerro Chato;Cerro Chato;Cerro Chato;;Cerro Chato;;;;;;;;;x
b_cerro_chato_adj;Cerro Chatian;;Cerro Chater;;;;;;;;;;;x
b_cerro_chato_2;Cerro Chato;Cerro Chato;Cerro Chato;;Cerro Chato;;;;;;;;;x
b_cerro_chato_2_adj;Cerro Chatian;;Cerro Chater;;;;;;;;;;;x
b_cerro_colorado;Cerro Colorado;Cerro Colorado;Cerro Colorado;;Cerro Colorado;;;;;;;;;x
b_cerro_colorado_adj;Cerro Coloradian;;Cerro Colorader;;;;;;;;;;;x
b_cerro_cora;Cerro Cora;Cerro Cora;Cerro Cora;;Cerro Cora;;;;;;;;;x
b_cerro_cora_adj;Cerro Coran;;Cerro Corer;;;;;;;;;;;x
b_cerro_cora_2;Cerro Cora;Cerro Cora;Cerro Cora;;Cerro Cora;;;;;;;;;x
b_cerro_cora_2_adj;Cerro Coran;;Cerro Corer;;;;;;;;;;;x
b_cerro_de_pasco;Cerro de Pasco;Cerro de Pasco;Cerro de Pasco;;Cerro de Pasco;;;;;;;;;x
b_cerro_de_pasco_adj;Cerro de Pascian;;Cerro de Pascer;;;;;;;;;;;x
b_cerro_dragon;Cerro Dragón;Cerro Dragón;Cerro Dragón;;Cerro Dragón;;;;;;;;;x
b_cerro_dragon_adj;Cerro Dragónian;;Cerro Dragóner;;;;;;;;;;;x
b_cerro_grande_do_sul;Cerro Grande do Sul;Cerro Grande do Sul;Cerro Grande do Sul;;Cerro Grande do Sul;;;;;;;;;x
b_cerro_grande_do_sul_adj;Cerro Grande do Sulian;;Cerro Grande do Suler;;;;;;;;;;;x
b_cerro_largo;Cerro Largo;Cerro Largo;Cerro Largo;;Cerro Largo;;;;;;;;;x
b_cerro_largo_adj;Cerro Largian;;Cerro Larger;;;;;;;;;;;x
b_cerro_negro;Cerro Negro;Cerro Negro;Cerro Negro;;Cerro Negro;;;;;;;;;x
b_cerro_negro_adj;Cerro Negrian;;Cerro Negrer;;;;;;;;;;;x
b_cerro_negro_2;Cerro Negro;Cerro Negro;Cerro Negro;;Cerro Negro;;;;;;;;;x
b_cerro_negro_2_adj;Cerro Negrian;;Cerro Negrer;;;;;;;;;;;x
b_cerro_policia;Cerro Policía;Cerro Policía;Cerro Policía;;Cerro Policía;;;;;;;;;x
b_cerro_policia_adj;Cerro Policían;;Cerro Policíer;;;;;;;;;;;x
b_cerro_sombrero;Cerro Sombrero;Cerro Sombrero;Cerro Sombrero;;Cerro Sombrero;;;;;;;;;x
b_cerro_sombrero_adj;Cerro Sombrerian;;Cerro Sombrerer;;;;;;;;;;;x
b_cerro_toro;Cerro Toro;Cerro Toro;Cerro Toro;;Cerro Toro;;;;;;;;;x
b_cerro_toro_adj;Cerro Torian;;Cerro Torer;;;;;;;;;;;x
b_cervantes;Cervantes;Cervantes;Cervantes;;Cervantes;;;;;;;;;x
b_cervantes_adj;Cervantesian;;cervanteser;;;;;;;;;;;x
b_cesares;Cesares;Cesares;Cesares;;Cesares;;;;;;;;;x
b_cesares_adj;Cesaresian;;cesareser;;;;;;;;;;;x
b_cesario_lange;Cesário Lange;;;;;;;;;;;x
b_cesario_lange_adj;Cesarian Langean;;;;;;;;;;;x
b_cezarina;Cezarina;Cezarina;Cezarina;;Cezarina;;;;;;;;;x
b_cezarina_adj;Cezarinan;;cezariner;;;;;;;;;;;x
b_cha_grande;Chã Grande;Chã Grande;Chã Grande;;Chã Grande;;;;;;;;;x
b_cha_grande_adj;Chã Grandean;;Chã Grander;;;;;;;;;;;x
b_chacabuco;Chacabuco;Chacabuco;Chacabuco;;Chacabuco;;;;;;;;;x
b_chacabuco_adj;Chacabucian;;chacabucer;;;;;;;;;;;x
b_chacao;Chacao;Chacao;Chacao;;Chacao;;;;;;;;;x
b_chacao_adj;Chacian;;chacer;;;;;;;;;;;x
b_chacara_ramada;Chacara Ramada;Chacara Ramada;Chacara Ramada;;Chacara Ramada;;;;;;;;;x
b_chacara_ramada_adj;Chacara Ramadan;;Chacara Ramader;;;;;;;;;;;x
b_chacara_tsuda;Chacara Tsuda;Chacara Tsuda;Chacara Tsuda;;Chacara Tsuda;;;;;;;;;x
b_chacara_tsuda_adj;Chacara Tsudan;;Chacara Tsuder;;;;;;;;;;;x
b_chachapoyas;Chachapoyas;Chachapoyas;Chachapoyas;;Chachapoyas;;;;;;;;;x
b_chachapoyas_adj;Chachapoyasian;;chachapoyaser;;;;;;;;;;;x
b_chacharramendi;Chacharramendi;Chacharramendi;Chacharramendi;;Chacharramendi;;;;;;;;;x
b_chacharramendi_adj;Chacharramendian;;chacharramender;;;;;;;;;;;x
b_chachiya;Chachiya;Chachiya;Chachiya;;Chachiya;;;;;;;;;x
b_chachiya_adj;Chachiyan;;chacher;;;;;;;;;;;x
b_chaco_chico;Chaco Chico;Chaco Chico;Chaco Chico;;Chaco Chico;;;;;;;;;x
b_chaco_chico_adj;Chaco Chician;;Chaco Chicer;;;;;;;;;;;x
b_chacras;Chacras;Chacras;Chacras;;Chacras;;;;;;;;;x
b_chacras_adj;Chacrasian;;chacraser;;;;;;;;;;;x
b_chaguaya;Chaguaya;Chaguaya;Chaguaya;;Chaguaya;;;;;;;;;x
b_chaguaya_adj;Chaguayan;;chaguaer;;;;;;;;;;;x
b_chaiten;Chaitén;Chaitén;Chaitén;;Chaitén;;;;;;;;;x
b_chaiten_adj;Chaiténian;;chaiténer;;;;;;;;;;;x
b_chajari;Chajari;Chajari;Chajari;;Chajari;;;;;;;;;x
b_chajari_adj;Chajarian;;chajarer;;;;;;;;;;;x
b_chala;Chala;Chala;Chala;;Chala;;;;;;;;;x
b_chala_adj;Chalan;;chaler;;;;;;;;;;;x
b_chalacea;Chalacea;Chalacea;Chalacea;;Chalacea;;;;;;;;;x
b_chalacea_adj;Chalacean;;chalacer;;;;;;;;;;;x
b_chalhuanca;Chalhuanca;Chalhuanca;Chalhuanca;;Chalhuanca;;;;;;;;;x
b_chalhuanca_adj;Chalhuancan;;chalhuancer;;;;;;;;;;;x
b_chalinga;Chalinga;Chalinga;Chalinga;;Chalinga;;;;;;;;;x
b_chalinga_adj;Chalingan;;chalinger;;;;;;;;;;;x
b_challapata;Challapata;Challapata;Challapata;;Challapata;;;;;;;;;x
b_challapata_adj;Challapatan;;challapater;;;;;;;;;;;x
b_chamical;Chamical;Chamical;Chamical;;Chamical;;;;;;;;;x
b_chamical_adj;Chamicalian;;chamicaler;;;;;;;;;;;x
b_chamizo;Chamizo;Chamizo;Chamizo;;Chamizo;;;;;;;;;x
b_chamizo_adj;Chamizian;;chamizer;;;;;;;;;;;x
b_chanar;Chanar;Chanar;Chanar;;Chanar;;;;;;;;;x
b_chanar_adj;Chanarian;;chanarer;;;;;;;;;;;x
b_chanaral;Chañaral;Chañaral;Chañaral;;Chañaral;;;;;;;;;x
b_chanaral_adj;Chañaralian;;chañaraler;;;;;;;;;;;x
b_chancay;Chancay;Chancay;Chancay;;Chancay;;;;;;;;;x
b_chancay_adj;Chancaian;;chancaer;;;;;;;;;;;x
b_chanchamayo;Chanchamayo;Chanchamayo;Chanchamayo;;Chanchamayo;;;;;;;;;x
b_chanchamayo_adj;Chanchamaian;;chanchamaer;;;;;;;;;;;x
b_chanchavocaia;Chanchavocaia;Chanchavocaia;Chanchavocaia;;Chanchavocaia;;;;;;;;;x
b_chanchavocaia_adj;Chanchavocaian;;chanchavocer;;;;;;;;;;;x
b_chanchoquin;Chanchoquín;Chanchoquín;Chanchoquín;;Chanchoquín;;;;;;;;;x
b_chanchoquin_adj;Chanchoquínian;;chanchoquíner;;;;;;;;;;;x
b_chanco;Chanco;Chanco;Chanco;;Chanco;;;;;;;;;x
b_chanco_adj;Chancian;;chancer;;;;;;;;;;;x
b_chanduy;Chanduy;Chanduy;Chanduy;;Chanduy;;;;;;;;;x
b_chanduy_adj;Chanduian;;chanduer;;;;;;;;;;;x
b_changuillo;Changuillo;Changuillo;Changuillo;;Changuillo;;;;;;;;;x
b_changuillo_adj;Changuillian;;changuiller;;;;;;;;;;;x
b_chanqueahue;Chanqueahue;Chanqueahue;Chanqueahue;;Chanqueahue;;;;;;;;;x
b_chanqueahue_adj;Chanqueahuean;;chanqueaher;;;;;;;;;;;x
b_chapada;Chapada;Chapada;Chapada;;Chapada;;;;;;;;;x
b_chapada_adj;Chapadan;;chapader;;;;;;;;;;;x
b_chapada_do_norte;Chapada do Norte;Chapada do Norte;Chapada do Norte;;Chapada do Norte;;;;;;;;;x
b_chapada_do_norte_adj;Chapada do Nortean;;Chapada do Norter;;;;;;;;;;;x
b_chapada_dos_guimaraes;Chapada dos Guimarães;Chapada dos Guimarães;Chapada dos Guimarães;;Chapada dos Guimarães;;;;;;;;;x
b_chapada_dos_guimaraes_adj;Chapada dos Guimarãesian;;Chapada dos Guimarãeser;;;;;;;;;;;x
b_chapadao_do_sul;Chapadão do Sul;Chapadão do Sul;Chapadão do Sul;;Chapadão do Sul;;;;;;;;;x
b_chapadao_do_sul_adj;Chapadão do Sulian;;Chapadão do Suler;;;;;;;;;;;x
b_chaparra;Chaparra;Chaparra;Chaparra;;Chaparra;;;;;;;;;x
b_chaparra_adj;Chaparran;;chaparrer;;;;;;;;;;;x
b_chapeco;Chapecó;Chapecó;Chapecó;;Chapecó;;;;;;;;;x
b_chapeco_adj;Chapecóian;;chapecóer;;;;;;;;;;;x
b_chapena;Chapena;Chapena;Chapena;;Chapena;;;;;;;;;x
b_chapena_adj;Chapenan;;chapener;;;;;;;;;;;x
b_chapicuy;Chapicuy;Chapicuy;Chapicuy;;Chapicuy;;;;;;;;;x
b_chapicuy_adj;Chapicuian;;chapicuer;;;;;;;;;;;x
b_chapisca;Chapisca;Chapisca;Chapisca;;Chapisca;;;;;;;;;x
b_chapisca_adj;Chapiscan;;chapiscer;;;;;;;;;;;x
b_chapuy;Chapuy;Chapuy;Chapuy;;Chapuy;;;;;;;;;x
b_chapuy_adj;Chapuian;;chapuer;;;;;;;;;;;x
b_charagua;Charagua;Charagua;Charagua;;Charagua;;;;;;;;;x
b_charagua_adj;Charaguan;;charager;;;;;;;;;;;x
b_charazani;Charazani;Charazani;Charazani;;Charazani;;;;;;;;;x
b_charazani_adj;Charazanian;;charazaner;;;;;;;;;;;x
b_charbonier;Charbonier;Charbonier;Charbonier;;Charbonier;;;;;;;;;x
b_charbonier_adj;Charbonierian;;charbonierer;;;;;;;;;;;x
b_charcas;Charcas;Charcas;Charcas;;Charcas;;;;;;;;;x
b_charcas_adj;Charcasian;;charcaser;;;;;;;;;;;x
b_charitas;Charitas;Charitas;Charitas;;Charitas;;;;;;;;;x
b_charitas_adj;Charitasian;;charitaser;;;;;;;;;;;x
b_charles_fuhr;Charles Fuhr;Charles Fuhr;Charles Fuhr;;Charles Fuhr;;;;;;;;;x
b_charles_fuhr_adj;Charles Fuhrian;;Charles Fuhrer;;;;;;;;;;;x
b_charqueadas;Charqueadas;Charqueadas;Charqueadas;;Charqueadas;;;;;;;;;x
b_charqueadas_adj;Charqueadasian;;charqueadaser;;;;;;;;;;;x
b_chartres;Chartres;Chartres;Chartres;;Chartres;;;;;;;;;x
b_chartres_adj;Chartresian;;chartreser;;;;;;;;;;;x
b_chascomus;Chascomus;Chascomus;Chascomus;;Chascomus;;;;;;;;;x
b_chascomus_adj;Chascomusian;;chascomuser;;;;;;;;;;;x
b_chateau_lacave;Château Lacave;Château Lacave;Château Lacave;;Château Lacave;;;;;;;;;x
b_chateau_lacave_adj;Château Lacavean;;Château Lacaver;;;;;;;;;;;x
b_chaval;Chaval;Chaval;Chaval;;Chaval;;;;;;;;;x
b_chaval_adj;Chavalian;;chavaler;;;;;;;;;;;x
b_chavantes;Chavantes;Chavantes;Chavantes;;Chavantes;;;;;;;;;x
b_chavantes_adj;Chavantesian;;chavanteser;;;;;;;;;;;x
b_chaves;Chaves;Chaves;Chaves;;Chaves;;;;;;;;;x
b_chaves_adj;Chavesian;;chaveser;;;;;;;;;;;x
b_chaves_2;Chaves;Chaves;Chaves;;Chaves;;;;;;;;;x
b_chaves_2_adj;Chavesian;;chaveser;;;;;;;;;;;x
b_chavinillo;Chavinillo;Chavinillo;Chavinillo;;Chavinillo;;;;;;;;;x
b_chavinillo_adj;Chavinillian;;chaviniller;;;;;;;;;;;x
b_checacupe;Checacupe;Checacupe;Checacupe;;Checacupe;;;;;;;;;x
b_checacupe_adj;Checacupean;;checacuper;;;;;;;;;;;x
b_chel;Chel;Chel;Chel;;Chel;;;;;;;;;x
b_chel_adj;Chelian;;cheler;;;;;;;;;;;x
b_chelcos;Chelcos;Chelcos;Chelcos;;Chelcos;;;;;;;;;x
b_chelcos_adj;Chelcosian;;chelcoser;;;;;;;;;;;x
b_chelforo;Chelforo;Chelforo;Chelforo;;Chelforo;;;;;;;;;x
b_chelforo_adj;Chelforian;;chelforer;;;;;;;;;;;x
b_chepen;Chepén;Chepén;Chepén;;Chepén;;;;;;;;;x
b_chepen_adj;Chepénian;;chepéner;;;;;;;;;;;x
b_chepes;Chepes;Chepes;Chepes;;Chepes;;;;;;;;;x
b_chepes_adj;Chepesian;;chepeser;;;;;;;;;;;x
b_chepes_viejo;Chepes Viejo;Chepes Viejo;Chepes Viejo;;Chepes Viejo;;;;;;;;;x
b_chepes_viejo_adj;Chepes Viejian;;Chepes Viejer;;;;;;;;;;;x
b_chepica;Chépica;Chépica;Chépica;;Chépica;;;;;;;;;x
b_chepica_adj;Chépican;;chépicer;;;;;;;;;;;x
b_chiapetta;Chiapetta;Chiapetta;Chiapetta;;Chiapetta;;;;;;;;;x
b_chiapetta_adj;Chiapettan;;chiapetter;;;;;;;;;;;x
b_chichita;Chichita;Chichita;Chichita;;Chichita;;;;;;;;;x
b_chichita_adj;Chichitan;;chichiter;;;;;;;;;;;x
b_chiclana;Chiclana;Chiclana;Chiclana;;Chiclana;;;;;;;;;x
b_chiclana_adj;Chiclanan;;chiclaner;;;;;;;;;;;x
b_chiclayo;Chiclayo;Chiclayo;Chiclayo;;Chiclayo;;;;;;;;;x
b_chiclayo_adj;Chiclaian;;chiclaer;;;;;;;;;;;x
b_chico;Chico;Chico;Chico;;Chico;;;;;;;;;x
b_chico_adj;Chician;;chicer;;;;;;;;;;;x
b_chico_mendes;Chico Mendes;Chico Mendes;Chico Mendes;;Chico Mendes;;;;;;;;;x
b_chico_mendes_adj;Chico Mendesian;;Chico Mendeser;;;;;;;;;;;x
b_chiguayante;Chiguayante;Chiguayante;Chiguayante;;Chiguayante;;;;;;;;;x
b_chiguayante_adj;Chiguayantean;;chiguayanter;;;;;;;;;;;x
b_chiguilpe;Chiguilpe;Chiguilpe;Chiguilpe;;Chiguilpe;;;;;;;;;x
b_chiguilpe_adj;Chiguilpean;;chiguilper;;;;;;;;;;;x
b_chilca;Chilca;Chilca;Chilca;;Chilca;;;;;;;;;x
b_chilca_adj;Chilcan;;chilcer;;;;;;;;;;;x
b_chilca_2;Chilca;Chilca;Chilca;;Chilca;;;;;;;;;x
b_chilca_2_adj;Chilcan;;chilcer;;;;;;;;;;;x
b_chile_chico;Chile Chico;Chile Chico;Chile Chico;;Chile Chico;;;;;;;;;x
b_chile_chico_adj;Chile Chician;;Chile Chicer;;;;;;;;;;;x
b_chilecito;Chilecito;Chilecito;Chilecito;;Chilecito;;;;;;;;;x
b_chilecito_adj;Chilecitian;;chileciter;;;;;;;;;;;x
b_chillan;Chillán;Chillán;Chillán;;Chillán;;;;;;;;;x
b_chillan_adj;Chillánian;;chilláner;;;;;;;;;;;x
b_chillan_viejo;Chillán Viejo;Chillán Viejo;Chillán Viejo;;Chillán Viejo;;;;;;;;;x
b_chillan_viejo_adj;Chillán Viejian;;Chillán Viejer;;;;;;;;;;;x
b_chillanes;Chillanes;Chillanes;Chillanes;;Chillanes;;;;;;;;;x
b_chillanes_adj;Chillanesian;;chillaneser;;;;;;;;;;;x
b_chilvi;Chilvi;Chilvi;Chilvi;;Chilvi;;;;;;;;;x
b_chilvi_adj;Chilvian;;chilver;;;;;;;;;;;x
b_chimbarongo;Chimbarongo;Chimbarongo;Chimbarongo;;Chimbarongo;;;;;;;;;x
b_chimbarongo_adj;Chimbarongian;;chimbaronger;;;;;;;;;;;x
b_chimbo;Chimbo;Chimbo;Chimbo;;Chimbo;;;;;;;;;x
b_chimbo_adj;Chimbian;;chimber;;;;;;;;;;;x
b_chimbote;Chimbote;Chimbote;Chimbote;;Chimbote;;;;;;;;;x
b_chimbote_adj;Chimbotean;;chimboter;;;;;;;;;;;x
b_chimen_aike;Chimen Aike;Chimen Aike;Chimen Aike;;Chimen Aike;;;;;;;;;x
b_chimen_aike_adj;Chimen Aikean;;Chimen Aiker;;;;;;;;;;;x
b_chimore;Chimore;Chimore;Chimore;;Chimore;;;;;;;;;x
b_chimore_adj;Chimorean;;chimorer;;;;;;;;;;;x
b_chimpay;Chimpay;Chimpay;Chimpay;;Chimpay;;;;;;;;;x
b_chimpay_adj;Chimpaian;;chimpaer;;;;;;;;;;;x
b_chincha_alta;Chincha Alta;Chincha Alta;Chincha Alta;;Chincha Alta;;;;;;;;;x
b_chincha_alta_adj;Chincha Altan;;Chincha Alter;;;;;;;;;;;x
b_chincha_baja;Chincha Baja;Chincha Baja;Chincha Baja;;Chincha Baja;;;;;;;;;x
b_chincha_baja_adj;Chincha Bajan;;Chincha Bajer;;;;;;;;;;;x
b_chinchero;Chinchero;Chinchero;Chinchero;;Chinchero;;;;;;;;;x
b_chinchero_adj;Chincherian;;chincherer;;;;;;;;;;;x
b_chincheros;Chincheros;Chincheros;Chincheros;;Chincheros;;;;;;;;;x
b_chincheros_adj;Chincherosian;;chincheroser;;;;;;;;;;;x
b_chinchipe;Chinchipe;Chinchipe;Chinchipe;;Chinchipe;;;;;;;;;x
b_chinchipe_adj;Chinchipean;;chinchiper;;;;;;;;;;;x
b_chintaguay;Chintaguay;Chintaguay;Chintaguay;;Chintaguay;;;;;;;;;x
b_chintaguay_adj;Chintaguaian;;chintaguaer;;;;;;;;;;;x
b_chipaya;Chipaya;Chipaya;Chipaya;;Chipaya;;;;;;;;;x
b_chipaya_adj;Chipayan;;chipaer;;;;;;;;;;;x
b_chique;Chique;Chique;Chique;;Chique;;;;;;;;;x
b_chique_adj;Chiquean;;chiqer;;;;;;;;;;;x
b_chiquian;Chiquián;Chiquián;Chiquián;;Chiquián;;;;;;;;;x
b_chiquian_adj;Chiquiánian;;chiquiáner;;;;;;;;;;;x
b_chiquitos;Chiquitos;Chiquitos;Chiquitos;;Chiquitos;;;;;;;;;x
b_chiquitos_adj;Chiquitosian;;chiquitoser;;;;;;;;;;;x
b_chiriguanos;Chiriguanos;Chiriguanos;Chiriguanos;;Chiriguanos;;;;;;;;;x
b_chiriguanos_adj;Chiriguanosian;;chiriguanoser;;;;;;;;;;;x
b_chiu_chiu;Chiu Chiu;Chiu Chiu;Chiu Chiu;;Chiu Chiu;;;;;;;;;x
b_chiu_chiu_adj;Chiu Chian;;Chiu Cher;;;;;;;;;;;x
